Futbolmania F.S.;1 - 2;Montsant Sala5 B;PAOLO FORTUNATI RUBEIS;12/11/2017;12:30;Pavelló Poliesportiu Búfala Carrer Campoamor- 39- 08917 Badalona- España;Jornada 8;2a. Territorial A;04. 2ª Territorial 2017-2018
C.F.S. Inter Raudovan Hospitalet;10 - 1;"Athletic Arrahona - Can Jonqueres ""A""";MARCO ANTONIO GALLARDO BARÓ- PABLO GARCIA LLUBIA;12/11/2017;13:00;Poliesportiu Zal Barcelona BCN- Carrer de la Mar Roja- Barcelona- España;Jornada 8;1a Territorial A;03. 1a Territorial 2017-2018
"Futsal Dante ""B""";5 - 4;Sagrerenc C.E. B;ADRIA VENTEO GONZÁLEZ- JOAN RAMON BERNARDO MAÑÉ;12/11/2017;13:15;pavelló de Parque de la Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- España;Jornada 8;1a Territorial B;03. 1a Territorial 2017-2018
Futsal Dante Cadet;9 - 1;C.E. Maristes De Rubí Cadet;ADRIA VENTEO GONZÁLEZ;12/11/2017;15:00;Parc Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- Espanya;Jornada 5;"Cadet ""B""";08. Cadet
C.E.P.S.;1 - 4;Restaurant 2007 La Fuliola;LLUIS GONZALEZ BEAS;12/11/2017;16:00;Poliesportiu municipal Av. Catalunya s/n 25212 Les Pallargues-Els plans de sió;Jornada 6;2a Territorial D;04. 2ª Territorial 2017-2018
Futbol Sala Corbera;0 - 4;"Olímpic Argentona ""B""";DAVID GUILLÉN CUELLAR;12/11/2017;16:00;Pabellón Municipal de Deportes- C/Josep Tarradellas- 08757 Corbera de Llobregat;Jornada 8;2a. Territorial A;04. 2ª Territorial 2017-2018
Escola Pia Santa Anna Mataró;4 - 3;C.f.s. Alcalà Prat - Bar La Terraza;ANTONIO RUIZ MANCHON- CARLOS GÓMEZ GONZÁLEZ- SERGIO AGUILAR MIRANDA;12/11/2017;17:00;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 8;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
C.F.S. Clot B;1 - 2;Teià Futbol Cinc;ISMAEL CHAMERO RIVERO- MATILDE GOMEZ VIÑARAS- SAMUEL SERRANO MATA;12/11/2017;18:00;CEM Bac de Roda- Rambla de Guipúscoa- Barcelona- Espanya;Jornada 8;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Athletic Torre Roja;4 - 4;Penya Recreativa Sant Feliu de Llobregat;JOSE MANUEL GÜISADO PLIBERSCHNIG- PAOLO FORTUNATI RUBEIS;12/11/2017;19:15;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 8;1a Territorial B;03. 1a Territorial 2017-2018
F.S. Esclop;1 - 2;F.S. Viladecavalls;MARIANO BURGOS BONAVENTURA;12/11/2017;19:30;Escola Torreguitart Carrer de Vallirana- 14- 08207 Sabadell- Barcelona;Jornada 8;2a. Territorial A;04. 2ª Territorial 2017-2018
C.E. Orange Papiol Femení;6 - 3;C.e. Gadex Femení;FRAN TIRADO BARRERA- OMAR DOUAS BERROHOUY;12/11/2017;19:50;PavellÓ Poliesportiu Municipal El Papiol;Jornada 6;Nacional Femenina A;05. Nacional Femenina
Futsal Maçanet;6 - 2;P.B. Montgrí;FRANCESC ALBARRAN PIZARRO- SERGI ALBARRAN RINCON;12/11/2017;19:59;Pavelló Municipal Maçanet de la Selva;Jornada 6;2a. Territorial C;04. 2ª Territorial 2017-2018
C.F.S. Clot A;3 - 1;C.E.F.S. Granollers;ISMAEL CHAMERO RIVERO- MATILDE GOMEZ VIÑARAS- SAMUEL SERRANO MATA;12/11/2017;20:00;CEM Bac de Roda- Rambla de Guipúscoa- Barcelona- Espanya;Jornada 8;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
"Escola de Futsal Grèvol Infantil ""A""";5 - 1;Teià F5 Infantil;JOSE RIZO GOMEZ;18/11/2017;09:30;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 6;"Infantil ""A""";09. Infantil
E.P. Badalona Centre Cadet;3 - 3;"Futbol Sala Corbera Cadet ""B""";JOAN GIBERT REY;18/11/2017;10:00;Escola Jungfrau Carrer Vila Vall-Llebrera- s/n- 08911 Badalona;Jornada 6;"Cadet ""B""";08. Cadet
F.S Union La Salut Badalona A;3 - 4;"Futsal Dante ""B""";BILAL ARROUCHDI- LAUREANO PILAR VILLALBA;18/11/2017;10:00;CEM Besòs Ronda Sant Ramon de Penyafort s/n 08930 SAnt Adrià de Besòs;Jornada 9;1a Territorial B;03. 1a Territorial 2017-2018
"Escola Pia Santa Anna Mataró Infantil ""C""";0 - 21;C.F.S. Alcalà Prat - Bar La Terraza Infantil;MARCO ANTONIO GALLARDO BARÓ;18/11/2017;10:15;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 6;"Infantil ""B""";09. Infantil
A.E. Moià Aleví;2 - 1;F.S. Llinars Aleví;RICARD MARQUEZ SIMONI;18/11/2017;10:30;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 6;"Aleví ""A""";10. Aleví
C.F.S. La Garriga Pre-benjamí;6 - 1;Olimpic Argentona Pre-benjamí;JORDI GAITX PLA;18/11/2017;10:30;Can Violí- Avinguda 11 de Setembre- s/n- 08530 La Garriga- Barcelona;Jornada 6;Pre-benjami A;12. Pre-benjami
Escola de Futsal Grèvol Benjamí;3 - 4;F.S. Esclop Benjamí;JOSE RIZO GOMEZ;18/11/2017;10:45;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 6;"Benjami ""A""";11. Benjamí
A.E. Sallent Juvenil;8 - 1;"F.S. Telic Group Bigues i Riells Juvenil ""A""";HAFID AIKAR EL MIRI;18/11/2017;11:00;Pavelló D'esports Agustín Rueda de Sallent- C/verge del Pilar s/n;Jornada 6;"Juvenil ""A""";07. Juvenil
E.P. Badalona Centre Infantil;1 - 10;"Escola Pia Santa Anna Mataró Infantil ""A""";JOAN GIBERT REY;18/11/2017;11:00;Escola Jungfrau Carrer Vila Vall-Llebrera- s/n- 08911 Badalona;Jornada 6;"Infantil ""A""";09. Infantil
Sagrerenc C.E. Aleví;1 - 8;C.F.S. La Garriga Aleví;LAURA PUCHE BARRANQUERO;18/11/2017;11:30;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 6;"Aleví ""A""";10. Aleví
C.F.S. La Garriga Benjamí;12 - 2;F.S. Telic Group Bigues i Riells Benjamí;JORDI GAITX PLA;18/11/2017;11:30;Can Violí- Avinguda 11 de Setembre- s/n- 08530 La Garriga- Barcelona;Jornada 6;"Benjami ""A""";11. Benjamí
C.E. Maristes De Rubí Aleví B;0 - 6;A.E. Sallent Aleví;YASSIN BOURROUHOU;18/11/2017;11:45;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 6;"Aleví ""A""";10. Aleví
A.E. Moià Juvenil;1 - 1;Betània Patmos Barcelona Juvenil B;RICARD MARQUEZ SIMONI;18/11/2017;12:00;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 6;"Juvenil ""A""";07. Juvenil
"Escola Pia Santa Anna Mataró Infantil ""B""";2 - 4;C.F.S. La Garriga Infantil;MARCO ANTONIO GALLARDO BARÓ;18/11/2017;12:00;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 6;"Infantil ""B""";09. Infantil
CFS Sagrada Familia;1 - 2;Sants Atletic F.S.;LAUREANO PILAR VILLALBA- MATILDE GOMEZ VIÑARAS;18/11/2017;12:30;Passeig Marítim de la Barceloneta- 33- 08003 Barcelona;Jornada 9;1a Territorial B;03. 1a Territorial 2017-2018
Sagrerenc C.E.Infantil;0 - 4;A.E. Sallent Infantil;LAURA PUCHE BARRANQUERO;18/11/2017;12:45;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 6;"Infantil ""A""";09. Infantil
"Escola de Futsal Grèvol Cadet ""B""";3 - 2;Futsal Dante Cadet;JOSE RIZO GOMEZ;18/11/2017;13:15;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 6;"Cadet ""B""";08. Cadet
Neurofutbol F.S.;2 - 2;Betània Patmos Barcelona Cadet;JOAN RAMON BERNARDO MAÑÉ;18/11/2017;14:00;Ciudad Deportiva Fundación Marcet- Av. Can Marcet- 08035 Barcelona;Jornada 6;"Cadet ""B""";08. Cadet
Montsant Sala5 B;5 - 3;Futbol Sala Corbera;JOSE MANUEL GÜISADO PLIBERSCHNIG;18/11/2017;14:30;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
Sagrerenc C.E. Cadet A;3 - 5;Olímpic Argentona Cadet;LAURA PUCHE BARRANQUERO;18/11/2017;15:30;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 6;"Cadet ""A""";08. Cadet
Oli Les Cabanes Juncosa F.S. Femení;0 - 5;F.s. Borges Femení;FRANCISCO JUAN INGLES PAREJA;18/11/2017;15:30;Poliesportiu Municipal Juncosa;Jornada 7;Nacional Femenina B;05. Nacional Femenina
Escola Pia Santa Anna Mataró B;6 - 3;Can Palet FS;DOMENEC FOLGUERA AMPUDANES- ELVIA ELOISA CARDENAS RAMOS;18/11/2017;15:30;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 9;1a Territorial A;03. 1a Territorial 2017-2018
C.F.S. La Garriga Juvenil A;4 - 5;Betania F.S.Juvenil;MARIANO BURGOS BONAVENTURA;18/11/2017;16:00;Poliesportiu Can Noguera;Jornada 6;"Juvenil ""B""";07. Juvenil
F.S. Esclop Aleví;3 - 9;C.E. Maristes De Rubí Aleví A;OMAR DOUAS BERROHOUY;18/11/2017;16:00;Col·legi Públic Gaudí- Carrer d'Ordesa- Sabadell- Espanya;Jornada 6;"Aleví ""A""";10. Aleví
C.E.F.S. Granollers Pre-benjamí;11 - 0;Sagrerenc C.E. Pre-benjamí;MARI CARMEN DELGADO MORALES;18/11/2017;16:00;PavellÓ Municipal De Can Bassa;Jornada 6;Pre-benjami A;12. Pre-benjami
Gela;6 - 2;Bar Passadis Dynamo Cervera F.s.;ELI GASCÓN PEREIRO- GERMAN MARTIN FERNANDEZ;18/11/2017;16:00;pavello poliesportiu de Gerb;Jornada 7;1a Territorial D;03. 1a Territorial 2017-2018
Peramola F.s.;4 - 1;Futsal Bellmunt;DAVID MACARULLA CASTAÑEDA;18/11/2017;16:00;Pista Poliesportiva Peramola;Jornada 7;2a Territorial D;04. 2ª Territorial 2017-2018
E.F.S. Alta Segarra Femení;2 - 1;Alcarràs - Fraga Futsal;OSCAR CRUZ OSUNA;18/11/2017;16:00;Pavelló Municipal De Calaf;Jornada 7;Nacional Femenina B;05. Nacional Femenina
A.E. Tiana B;2 - 3;"Orange Futsal Castellbisbal ""B""";JOAN RAMON BERNARDO MAÑÉ;18/11/2017;16:00;Poliesportiu Municipal De Tiana;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
C.F.S. Lliça De Vall;1 - 5;C.f.s. Alcalà Prat - Bar La Terraza;JORDI GAITX PLA- OSCAR KEVIN GUTIERREZ GUTIERREZ- RICARD MARQUEZ SIMONI;18/11/2017;16:00;Pavelló Municipal De Lliça De Vall;Jornada 9;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
"Gelida Industrial F.S.C. ""A""";3 - 4;F.S. Tèlic Group Bigues i Riells;CARLOS GÓMEZ GONZÁLEZ- MARC TALLADA BUSQUETS- SERGIO AGUILAR MIRANDA;18/11/2017;16:15;Pavelló Municipal d'Esports de Gelida;Jornada 9;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Atlètic Vidreres;3 - 2;F.S. Caldes De Malavella;FRANCESC ALBARRAN PIZARRO- SERGI ALBARRAN RINCON;18/11/2017;16:30;Pavelló d'Esports Vidreres Carrer Lloret- 2- 17411 Vidreres- Girona;Jornada 7;1ª Territorial C;03. 1a Territorial 2017-2018
A.C.E. Sansur B;5 - 2;C.E.F.S. Granollers C;JOEL JIMENEZ RODRIGUEZ- JOSE MANUEL GÜISADO PLIBERSCHNIG;18/11/2017;16:30;Poliesportiu Espanya Industrial;Jornada 9;1a Territorial B;03. 1a Territorial 2017-2018
F.S. La Salut;1 - 5;Betis Catalunya F.S.;JUAN CARLOS ESCARABAJAL BELZUNCE;18/11/2017;16:30;Parc Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- Espanya;Jornada 9;1a Territorial B;03. 1a Territorial 2017-2018
Atletic Arrahona B;7 - 3;Futbolmania F.S.;ANOUAR BOURROUHOU;18/11/2017;16:30;Pavellò Municipal d'esports Carrer sol i padris a Sabadell;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
Sagrerenc C.E. Juvenil Nacional A;8 - 0;Banús Futsal Juvenil Nacional;FRAN TIRADO BARRERA- NICOLAS ANDRES VALBUENA TORRES;18/11/2017;16:45;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 5;Juvenil Nacional;06. Juvenil Nacional
A.E. Moià Cadet;3 - 2;F.S. Union Llagostense Mecman Cadet;NICOLAS ANDRES VALBUENA TORRES;18/11/2017;17:00;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 6;"Cadet ""A""";08. Cadet
"F.S. Esclop Infantil ""B""";4 - 5;"F.S. Union Llagostense Mecman Infantil ""A""""";OMAR DOUAS BERROHOUY;18/11/2017;17:00;Col·legi Públic Gaudí- Carrer d'Ordesa- Sabadell- Espanya;Jornada 6;"Infantil ""A""";09. Infantil
F.s. Porqueres B;5 - 11;F.S. Hostalriquenc;GABINO FERNÁNDEZ SEGURA- LLUIS SANCHEZ GARCIA;18/11/2017;17:00;Pavelló Poliesportiu De Porqueres Carrer Montseny- 17- 17846 Mata- Girona;Jornada 7;1ª Territorial C;03. 1a Territorial 2017-2018
C.e. Gadex B;7 - 2;F.S. Esclop;JUAN MANUEL MOÑINO BLASCO;18/11/2017;17:00;Poliesportiu Municipal Olimpia Carrer de Mauritània- 17- 08206 Sabadell- España;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
A.E. Tiana;3 - 3;Sagrerenc C.E. A;ALBERTO IGLESIAS PALOMARES- GABRIEL MORALES CAÑAS- JOAN RAMON BERNARDO MAÑÉ;18/11/2017;17:30;Poliesportiu Municipal De Tiana;Jornada 9;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.F.S. La Garriga;5 - 1;C.E.F.S. Granollers B;MARIANO BENITO HERRERO- MARIANO BURGOS BONAVENTURA;18/11/2017;17:30;Poliesportiu Can Noguera;Jornada 9;1a Territorial A;03. 1a Territorial 2017-2018
C.E. Maristes De Rubí Cadet;5 - 3;C.E.F.S. Granollers Cadet;ISMAEL BENKHAJOU BAKKALI;18/11/2017;17:45;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 6;"Cadet ""B""";08. Cadet
AE Empenta - El Pilar Juvenil Nacional;2 - 9;Jesuïtes Clot Juvenil Nacional;DOMENEC FOLGUERA AMPUDANES- ELVIA ELOISA CARDENAS RAMOS;18/11/2017;18:00;Pavelló Poliesportiu Municipal de Premià de Mar Camí del Mig- 62- 08330 Premià de Mar- Barcelona;Jornada 5;Juvenil Nacional;06. Juvenil Nacional
Betània Patmos Barcelona Juvenil Nacional;8 - 3;Grup de Joves Can Tusell Juvenil Nacional;JOSEP GONZALEZ GARCIA- MATILDE GOMEZ VIÑARAS;18/11/2017;18:00;PavellÓ Universitat De Barcelona;Jornada 5;Juvenil Nacional;06. Juvenil Nacional
F.s. Unión Llagostense MecMan Juvenil Nacional;-;A.C. Coloso Juvenil Nacional;JOSE RIZO GOMEZ- MARI CARMEN DELGADO MORALES;18/11/2017;18:00;Poliesportiu Antonio Garcia Robledo;Jornada 5;Juvenil Nacional;06. Juvenil Nacional
Joves de Vidreres C.F.S.;7 - 8;F.S Fontcoberta;FRANCESC ALBARRAN PIZARRO- SERGI ALBARRAN RINCON;18/11/2017;18:00;Pavelló d'Esports Vidreres Carrer Lloret- 2- 17411 Vidreres- Girona;Jornada 7;1ª Territorial C;03. 1a Territorial 2017-2018
C.f.s. Alfarràs;0 - 13;Futbol Club Montmaneu;FRANCISCO JUAN INGLES PAREJA- JUAN JOSE GONZALEZ PAVON;18/11/2017;18:00;Poliesportiu Municipal Alfarràs;Jornada 7;1a Territorial D;03. 1a Territorial 2017-2018
C.F.S. Ponts;3 - 3;C.E.F.S. Fonollosa;DAVID MACARULLA CASTAÑEDA;18/11/2017;18:00;PONTS PAVELLÓ MUNICIPAL;Jornada 7;2a Territorial D;04. 2ª Territorial 2017-2018
Sagrerenc C.E. B;3 - 7;"Padre Damián Sagrados Corazones ""B""";FRAN TIRADO BARRERA- NICOLAS ANDRES VALBUENA TORRES;18/11/2017;18:00;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 9;1a Territorial B;03. 1a Territorial 2017-2018
A.E.F.S. Montgat;1 - 3;C.F.S. Clot B;ANTONIO RUIZ MANCHON- JONATHAN GALVIS ARANGO- LAUREANO PILAR VILLALBA;18/11/2017;18:00;Pavelló Municipal De Montgat;Jornada 9;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Ca La Guidó Futsal;10 - 4;Club Futbol Sala Guíxols;FRANCESC CARNICAS LOPEZ- JOAQUIM BRUGUES TURRO;18/11/2017;18:15;Ciutat Esportiva Blanes- Blanes- Espanya;Jornada 7;1ª Territorial C;03. 1a Territorial 2017-2018
A.E. Tiana Juvenil;4 - 4;"F.S. Esclop Juvenil ""A""";JOAN RAMON BERNARDO MAÑÉ;18/11/2017;19:00;Poliesportiu Municipal De Tiana;Jornada 6;"Juvenil ""A""";07. Juvenil
E.F.S. Alta Segarra;1 - 4;A.C.E. Sansur;ELI GASCÓN PEREIRO- GERMAN MARTIN FERNANDEZ- OSCAR CRUZ OSUNA;18/11/2017;19:00;Pavelló Municipal De Calaf;Jornada 9;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.E. Maristes De Rubí;1 - 1;Betània Patmos Barcelona B;ANOUAR BOURROUHOU- ISMAEL BENKHAJOU BAKKALI;18/11/2017;19:00;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 9;1a Territorial A;03. 1a Territorial 2017-2018
"F.S. Borges ""B""";13 - 2;"Club Futsal Alcarràs ""B""";LLUIS GONZALEZ BEAS- SAMUEL SERRANO MATA;18/11/2017;19:30;Pavelló Francesc Macià;Jornada 7;1a Territorial D;03. 1a Territorial 2017-2018
Atlètic Vidreres B;0 - 8;CEFS Begur;FRANCESC ALBARRAN PIZARRO- SERGI ALBARRAN RINCON;18/11/2017;19:30;Pavelló d'Esports Vidreres Carrer Lloret- 2- 17411 Vidreres- Girona;Jornada 7;2a. Territorial C;04. 2ª Territorial 2017-2018
Betània Patmos Barcelona;2 - 0;C.F.S. Clot A;JOSEP GONZALEZ GARCIA- MATILDE GOMEZ VIÑARAS- ROGER TORRENT ARNAU;18/11/2017;19:30;Pavelló Universitat de Barcelona- Avinguda Diagonal 695-701 Barcelona;Jornada 9;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Futsal Maçanet;10 - 4;Futsal Cassà;DANIEL MORENO LEON- FERRAN RUIZ MEDINA;18/11/2017;19:59;Pavelló Municipal Maçanet de la Selva;Jornada 7;2a. Territorial C;04. 2ª Territorial 2017-2018
F.S. Racing Llavaneres;4 - 2;C.D Esmeralda Procell F.s.;JUAN CARLOS ESCARABAJAL BELZUNCE- SANDRA GARRIS CUBA;18/11/2017;20:00;Poliesportiu De Sant Andreu De Llavaneres;Jornada 9;1a Territorial A;03. 1a Territorial 2017-2018
Olímpic Argentona;3 - 2;Teià Futbol Cinc B;OSCAR KEVIN GUTIERREZ GUTIERREZ- RICARD MARQUEZ SIMONI;18/11/2017;20:00;Pavelló Municipal d' Argentona;Jornada 9;1a Territorial A;03. 1a Territorial 2017-2018
F.S. Begues;1 - 2;Albelda Futsal;CARLOS GÓMEZ GONZÁLEZ- MARC TALLADA BUSQUETS- SERGIO AGUILAR MIRANDA;18/11/2017;20:00;Pavello Jaume Viñas Pi Club de Futbol Begues Carrer dels Esports- s/n 08859 Begues;Jornada 9;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
A.E. Tiana Cadet;5 - 2;F.S. Llinars Cadet;ANTONIO RUIZ MANCHON;18/11/2017;20:15;Poliesportiu Municipal De Tiana;Jornada 6;"Cadet ""A""";08. Cadet
C.E. Maristes De Rubí Juvenil;5 - 2;C.C.A. Plaza Macael Juvenil;ANOUAR BOURROUHOU;18/11/2017;20:30;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 6;"Juvenil ""B""";07. Juvenil
"Olimpic Argentona Benjamí ""B""";3 - 5;F.S. Llinars Atletic Benjamí;LAUREANO PILAR VILLALBA;19/11/2017;09:00;Pavelló Municipal d' Argentona;Jornada 6;"Benjami ""A""";11. Benjamí
C.E.S. Sabadell;2 - 14;Atlètic Sant Boi;MARIANO BURGOS BONAVENTURA;19/11/2017;09:00;Complex Esportiu Municipal Sant Oleguer- Camí Can Quadres- Sabadell- Espanya;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
"Olimpic Argentona Benjamí ""A""";0 - 2;F.S. Llinars Benjamí;LAUREANO PILAR VILLALBA;19/11/2017;10:00;Pavelló Municipal d' Argentona;Jornada 6;"Benjami ""A""";11. Benjamí
F.S. Hostalriquenc Juvenil;2 - 4;Sagrerenc C.E. Juvenil B;MIGUEL ANGEL MONGE PEREZ;19/11/2017;11:00;Pavelló Municipal d' Hostalric;Jornada 6;"Juvenil ""A""";07. Juvenil
"Olimpic Argentona Aleví ""A""";7 - 1;A.E. Centelles Aleví;YOUSSEF BOURROUHOU;19/11/2017;11:00;Pavelló Municipal d' Argentona;Jornada 6;"Aleví ""A""";10. Aleví
"Montsant Sala 5 ""A""";1 - 6;Padre Damian Sagrados Corazones;DAVID VALIENTE MARTIN- LLUIS GONZALEZ BEAS- MATILDE GOMEZ VIÑARAS;19/11/2017;11:45;Poliesportiu Cotxeres BorbÓ;Jornada 9;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
"Olimpic Argentona Aleví ""B""";7 - 6;F.S. Llinars Atletic Aleví;YOUSSEF BOURROUHOU;19/11/2017;12:00;Pavelló Municipal d' Argentona;Jornada 6;"Aleví ""A""";10. Aleví
"Olímpic Argentona ""B""";6 - 1;"Padre Damián Sagrados Corazones ""C""";JUAN MANUEL MOÑINO BLASCO;19/11/2017;12:00;Pavelló Municipal d' Argentona;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
A.E. Les Botigues De Sitges;6 - 6;F.s. Unión Llagostense MecMan B;JOSE RIZO GOMEZ- MARI CARMEN DELGADO MORALES- PABLO GARCIA LLUBIA;19/11/2017;12:00;Poliesportiu De Pins Vens;Jornada 9;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
"Athletic Arrahona - Can Jonqueres ""A""";4 - 8;C.e. Gadex;BILAL ARROUCHDI- MARIANO BURGOS BONAVENTURA;19/11/2017;12:15;Pavellò Municipal d'esports Carrer sol i padris a Sabadell;Jornada 9;1a Territorial A;03. 1a Territorial 2017-2018
Teià F5 Juvenil Nacional;6 - 1;E.F.S. Alta Segarra Juvenil Nacional;ANTONIO RUIZ MANCHON- MARC MIRON RUIZ;19/11/2017;12:30;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 5;Juvenil Nacional;06. Juvenil Nacional
F.S Union La Salut Badalona B;5 - 2;Futbol Sala Colomense;GABRIEL MORALES CAÑAS;19/11/2017;12:30;Poliesportiu Municipal Montigala;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
Olímpic Argentona Infantil;2 - 5;"F.S. Esclop Infantil ""A""";YOUSSEF BOURROUHOU;19/11/2017;13:00;Pavelló Municipal d' Argentona;Jornada 6;"Infantil ""B""";09. Infantil
Futsal Dante;2 - 3;E.F.S. Ripoll;DAVID GALLARDO BARÓ- DAVID GUILLÉN CUELLAR- MARCO ANTONIO GALLARDO BARÓ;19/11/2017;13:40;Parc Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- Espanya;Jornada 9;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Montsant Sala 5 Juvenil;0 - 2;"F.S. Esclop Juvenil ""B""";JOSE MANUEL GÜISADO PLIBERSCHNIG;19/11/2017;15:30;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 6;"Juvenil ""B""";07. Juvenil
"F.s. Hostalriquenc ""B""";3 - 9;Vilobí F.S.;KEVIN ORTIZ MONGE- MIGUEL ANGEL MONGE PEREZ;19/11/2017;15:45;Pavelló Municipal d' Hostalric;Jornada 7;2a. Territorial C;04. 2ª Territorial 2017-2018
Olimpic Argentona Juvenil;5 - 5;F.S. Llinars Juvenil;JUAN MANUEL MOÑINO BLASCO;19/11/2017;16:00;Pavelló Municipal d' Argentona;Jornada 6;"Juvenil ""A""";07. Juvenil
C.E.P.S.;2 - 6;Futbol Sala Altorricon;DAVID MACARULLA CASTAÑEDA;19/11/2017;16:00;Poliesportiu municipal Av. Catalunya s/n 25212 Les Pallargues-Els plans de sió;Jornada 7;2a Territorial D;04. 2ª Territorial 2017-2018
Montsant Sala 5 Cadet;1 - 5;"Escola de Futsal Grèvol Cadet ""A""";BILAL ARROUCHDI;19/11/2017;16:45;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 6;"Cadet ""B""";08. Cadet
*RETIRAT* A.E.F.S. Montgat B;1 - 3;C.F.S. Inter Raudovan Hospitalet;ALBERTO IGLESIAS PALOMARES- GABRIEL MORALES CAÑAS;19/11/2017;17:00;Pavelló Municipal De Montgat;Jornada 9;1a Territorial A;03. 1a Territorial 2017-2018
F.S. Llinars Infantil;6 - 2;A.E. Moià Infantil;ISMAEL BENKHAJOU BAKKALI;19/11/2017;17:45;;Jornada 6;"Infantil ""B""";09. Infantil
Athletic Torre Roja Juvenil;5 - 0;Futbol Sala Corbera Juvenil;MARCO ANTONIO GALLARDO BARÓ;19/11/2017;18:00;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 6;"Juvenil ""B""";07. Juvenil
Mestre D Aixa U.a. Tossa;7 - 3;Club futbol sala Santa Cristina;GABINO FERNÁNDEZ SEGURA- MIREIA SANGUINO CASTRO;19/11/2017;18:00;PAVELLÓ MUNICIPAL D'ESPORTS DE TOSSA;Jornada 7;2a. Territorial C;04. 2ª Territorial 2017-2018
Futbol Sala Femeni Lloret de Mar;2 - 10;A.E. I.E.S. Manuel Blancafort;FRANCESC CARNICAS LOPEZ- JOAQUIM BRUGUES TURRO;19/11/2017;18:00;Poliesportiu El MolÍ;Jornada 7;Nacional Femenina A;05. Nacional Femenina
CFS Ibers Santa Coloma;7 - 4;Athletic Torre Roja;JOSE MANUEL GÜISADO PLIBERSCHNIG- MATILDE GOMEZ VIÑARAS;19/11/2017;18:00;Pavelló Esportiu de la Bastida Carrer de Prat de la Riba- s/n 08921 Santa Coloma de Gramenet Barcelona;Jornada 9;1a Territorial B;03. 1a Territorial 2017-2018
Betis Catalunya F.S. B;2 - 4;F.S. Viladecavalls;DOMENEC FOLGUERA AMPUDANES;19/11/2017;18:45;Poliesportiu Bon Pastor;Jornada 9;2a. Territorial A;04. 2ª Territorial 2017-2018
